url,name,brand,price,currency,specs,spec_pricejsonld,spec_currencyjsonld,spec_sku,spec_mpn,spec_metadescription,spec_ogdescription,spec_manufacturers-part-number,spec_brand,spec_material,spec_package-quantity,spec_description,spec_country-of-origin,spec_length,spec_finish,spec_size,spec_unit-of-measurement,spec_type,spec_color,spec_height,spec_width,spec_head,spec_grade,spec_warranty,spec_certifications,spec_weight,spec_diameter,spec_thread,spec_gauge,spec_style,spec_weight-capacity,spec_includes,spec_thread-size,spec_for-use-with,spec_series,spec_full-or-partial-thread,spec_number-of-pieces,spec_depth,spec_thread-length,spec_load-capacity-range,spec_thickness,spec_drive,spec_base-diameter,spec_design,spec_threading-type,spec_alloy,spec_padlock-capacity,spec_installed-length,spec_crown,spec_body-material,spec_units,spec_inner-diameter,spec_fastener-collation,spec_interior-or-exterior-use,spec_pin-diameter,spec_stud-length,spec_pin-length,spec_fire-rating,spec_af,spec_mounting-distance,spec_spring-rate,spec_max-travel,spec_body-mount-material,spec_durometer,spec_cover-plate-material,spec_insert-material,spec_nose-material,spec_fits-door-thickness,spec_end-pressure-start,spec_end-pressure-full,spec_vertical-lifting-load,spec_mounting-location,spec_package-includes,spec_max-deflection,spec_adhesive,spec_set-screw-body-material,spec_ball-material,spec_knob-diameter,spec_mounting-dimensions,spec_cutting-point
https://www.globalindustrial.com/p/3-8-16-316-stainless-insert-for-metal-316-6?referer=L2MvZmFzdGVuZXJzL3RocmVhZGVkX2luc2VydHMvdGhyZWFkZWRfaW5zZXJ0c19mb3JfbWV0YWw%3D,3/8-16 316 Stainless Insert For Metal - 316-6 - Made In USA - Pkg Qty 5,,309.95,USD,"{""price_jsonld"":""95.00"",""currency_jsonld"":""USD"",""sku"":""B435557"",""mpn"":""316-6"",""brand"":""EZ Lok"",""Size"":""3/8-16"",""Installed Length"":""0.515\"""",""Alloy"":""316"",""Style"":""Imperial"",""Threading Type"":""Coarse"",""Country of Origin"":""Made in USA"",""Material"":""Stainless Steel"",""Package Quantity"":""5"",""Description"":""Insert for Metal"",""Manufacturers Part Number"":""316-6"",""Design"":""Heavy Wall"",""Brand"":""EZ Lok"",""meta_description"":""3/8-16 316 Stainless Insert For Metal - 316-6 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com"",""og_description"":""3/8-16 316 Stainless Insert For Metal - 316-6 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com""}",95.00,USD,B435557,316-6,3/8-16 316 Stainless Insert For Metal - 316-6 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,3/8-16 316 Stainless Insert For Metal - 316-6 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,316-6,EZ Lok,Stainless Steel,5,Insert for Metal,Made in USA,,,3/8-16,,,,,,,,,,,,,,Imperial,,,,,,,,,,,,,,Heavy Wall,Coarse,316,,"0.515""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/5-16-18-carbon-steel-insert-for-metal-550-5?referer=L2MvZmFzdGVuZXJzL3RocmVhZGVkX2luc2VydHMvdGhyZWFkZWRfaW5zZXJ0c19mb3JfbWV0YWw%3D,,,,,"{""price_jsonld"":""12.55"",""currency_jsonld"":""USD"",""sku"":""B435289"",""mpn"":""550-5"",""brand"":""EZ Lok"",""Size"":""5/16-18"",""Installed Length"":""0.492\"""",""Alloy"":""12L14"",""Style"":""Imperial/Metric"",""Threading Type"":""Coarse"",""Country of Origin"":""Made in USA"",""Material"":""Carbon Steel"",""Package Quantity"":""5"",""Description"":""Insert for Metal"",""Manufacturers Part Number"":""550-5"",""Design"":""Heavy Wall"",""Brand"":""EZ Lok"",""meta_description"":""5/16-18 Carbon Steel Insert For Metal - 550-5 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com"",""og_description"":""5/16-18 Carbon Steel Insert For Metal - 550-5 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com""}",12.55,USD,B435289,550-5,5/16-18 Carbon Steel Insert For Metal - 550-5 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,5/16-18 Carbon Steel Insert For Metal - 550-5 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,550-5,EZ Lok,Carbon Steel,5,Insert for Metal,Made in USA,,,5/16-18,,,,,,,,,,,,,,Imperial/Metric,,,,,,,,,,,,,,Heavy Wall,Coarse,12L14,,"0.492""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/5-8-11-carbon-steel-heavy-wall-insert-for-metal-335-10?referer=L2MvZmFzdGVuZXJzL3RocmVhZGVkX2luc2VydHMvdGhyZWFkZWRfaW5zZXJ0c19mb3JfbWV0YWw%3D,5/8-11 Carbon Steel Heavy Wall Insert For Metal - 335-10 - Made In USA - Pkg Qty 5,,19.30,USD,"{""price_jsonld"":""19.30"",""currency_jsonld"":""USD"",""sku"":""B435279"",""mpn"":""335-10"",""brand"":""EZ Lok"",""Size"":""5/8-11"",""Installed Length"":""0.781\"""",""Alloy"":""12L14"",""Style"":""Imperial"",""Threading Type"":""Coarse"",""Country of Origin"":""Made in USA"",""Material"":""Carbon Steel"",""Description"":""Insert for Metal"",""Package Quantity"":""5"",""Manufacturers Part Number"":""335-10"",""Design"":""Extra Heavy Wall"",""Brand"":""EZ Lok"",""meta_description"":""5/8-11 Carbon Steel Heavy Wall Insert For Metal - 335-10 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com"",""og_description"":""5/8-11 Carbon Steel Heavy Wall Insert For Metal - 335-10 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com""}",19.30,USD,B435279,335-10,5/8-11 Carbon Steel Heavy Wall Insert For Metal - 335-10 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,5/8-11 Carbon Steel Heavy Wall Insert For Metal - 335-10 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,335-10,EZ Lok,Carbon Steel,5,Insert for Metal,Made in USA,,,5/8-11,,,,,,,,,,,,,,Imperial,,,,,,,,,,,,,,Extra Heavy Wall,Coarse,12L14,,"0.781""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/3-8-16-thin-wall-insert-for-metal-319-6,3/8-16 Thin Wall Insert For Metal - 319-6 - Made In USA - Pkg Qty 10,,25.80,USD,"{""price_jsonld"":""25.80"",""currency_jsonld"":""USD"",""sku"":""B435403"",""mpn"":""319-6"",""brand"":""EZ Lok"",""Size"":""3/8-16"",""Installed Length"":""0.500\"""",""Alloy"":""12L14"",""Style"":""Imperial"",""Threading Type"":""Coarse"",""Country of Origin"":""Made in USA"",""Material"":""Carbon Steel"",""Description"":""Insert for Metal"",""Package Quantity"":""10"",""Manufacturers Part Number"":""319-6"",""Design"":""Thin Wall"",""Brand"":""EZ Lok"",""meta_description"":""3/8-16 Thin Wall Insert For Metal - 319-6 - Made In USA - Pkg Qty 10. Usually ships in 1 day. Buy it and Save at Globalindustrial.com"",""og_description"":""3/8-16 Thin Wall Insert For Metal - 319-6 - Made In USA - Pkg Qty 10. Usually ships in 1 day. Buy it and Save at Globalindustrial.com""}",25.80,USD,B435403,319-6,3/8-16 Thin Wall Insert For Metal - 319-6 - Made In USA - Pkg Qty 10. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,3/8-16 Thin Wall Insert For Metal - 319-6 - Made In USA - Pkg Qty 10. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,319-6,EZ Lok,Carbon Steel,10,Insert for Metal,Made in USA,,,3/8-16,,,,,,,,,,,,,,Imperial,,,,,,,,,,,,,,Thin Wall,Coarse,12L14,,"0.500""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/7-16-14-303-stainless-insert-for-metal-303-7?referer=L2MvZmFzdGVuZXJzL3RocmVhZGVkX2luc2VydHMvdGhyZWFkZWRfaW5zZXJ0c19mb3JfbWV0YWw%3D,7/16-14 303 Stainless Insert For Metal - 303-7 - Made In USA - Pkg Qty 5,,32.95,USD,"{""price_jsonld"":""23.20"",""currency_jsonld"":""USD"",""sku"":""B435545"",""mpn"":""303-7"",""brand"":""EZ Lok"",""Size"":""7/16-14"",""Installed Length"":""0.656\"""",""Alloy"":""303"",""Style"":""Imperial"",""Threading Type"":""Coarse"",""Country of Origin"":""Made in USA"",""Material"":""Stainless Steel"",""Package Quantity"":""5"",""Description"":""Insert for Metal"",""Manufacturers Part Number"":""303-7"",""Design"":""Heavy Wall"",""Brand"":""EZ Lok"",""meta_description"":""7/16-14 303 Stainless Insert For Metal - 303-7 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com"",""og_description"":""7/16-14 303 Stainless Insert For Metal - 303-7 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com""}",23.20,USD,B435545,303-7,7/16-14 303 Stainless Insert For Metal - 303-7 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,7/16-14 303 Stainless Insert For Metal - 303-7 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,303-7,EZ Lok,Stainless Steel,5,Insert for Metal,Made in USA,,,7/16-14,,,,,,,,,,,,,,Imperial,,,,,,,,,,,,,,Heavy Wall,Coarse,303,,"0.656""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/chrislynn-m10x15x300-free-running-helical-insertsbulk-pack-of-50-inserts?referer=L2MvZmFzdGVuZXJzL3RocmVhZGVkX2luc2VydHMvdGhyZWFkZWRfaW5zZXJ0c19mb3JfbWV0YWw%3D,Chrislynn M10X1.5X30.0 Free Running Helical InsertsBulk Pack of 50 inserts,,19.75,USD,"{""price_jsonld"":""71.95"",""currency_jsonld"":""USD"",""sku"":""B1374726"",""mpn"":""84465"",""brand"":""Chrislynn"",""Size"":""M10x1.5x30.0"",""Tap Drill Size"":""13/32\"""",""Helicoil Equivalent"":""1084-10CN 30.0"",""Number of Pieces"":""50"",""Description"":""Bulk Packaged Inserts"",""Manufacturers Part Number"":""84465"",""Recoil Equivalent"":""05106"",""Brand"":""Chrislynn"",""meta_description"":""Chrislynn M10X1.5X30.0 Free Running Helical InsertsBulk Pack of 50 inserts. Ships in One Business Day. Buy it and Save at Globalindustrial.com"",""og_description"":""Chrislynn M10X1.5X30.0 Free Running Helical InsertsBulk Pack of 50 inserts. Ships in One Business Day. Buy it and Save at Globalindustrial.com""}",71.95,USD,B1374726,84465,Chrislynn M10X1.5X30.0 Free Running Helical InsertsBulk Pack of 50 inserts. Ships in One Business Day. Buy it and Save at Globalindustrial.com,Chrislynn M10X1.5X30.0 Free Running Helical InsertsBulk Pack of 50 inserts. Ships in One Business Day. Buy it and Save at Globalindustrial.com,84465,Chrislynn,,,Bulk Packaged Inserts,,,,M10x1.5x30.0,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/m10-125-carbon-steel-insert-for-metal-650-10f?referer=L2MvZmFzdGVuZXJzL3RocmVhZGVkX2luc2VydHMvdGhyZWFkZWRfaW5zZXJ0c19mb3JfbWV0YWw%3D,M10-1.25 Carbon Steel Insert For Metal - 650-10f - Made In USA - Pkg Qty 10,,21.10,USD,"{""price_jsonld"":""21.10"",""currency_jsonld"":""USD"",""sku"":""B435302"",""mpn"":""650-10F"",""brand"":""EZ Lok"",""Size"":""M10 x 1.25"",""Installed Length"":""0.515\"""",""Alloy"":""12L14"",""Style"":""Metric/Imperial"",""Threading Type"":""Fine"",""Country of Origin"":""Made in USA"",""Material"":""Carbon Steel"",""Description"":""Insert for Metal"",""Package Quantity"":""10"",""Manufacturers Part Number"":""650-10F"",""Design"":""Heavy Wall"",""Brand"":""EZ Lok"",""meta_description"":""M10-1.25 Carbon Steel Insert For Metal - 650-10f - Made In USA - Pkg Qty 10. Usually ships in 1 day. Buy it and Save at Globalindustrial.com"",""og_description"":""M10-1.25 Carbon Steel Insert For Metal - 650-10f - Made In USA - Pkg Qty 10. Usually ships in 1 day. Buy it and Save at Globalindustrial.com""}",21.10,USD,B435302,650-10F,M10-1.25 Carbon Steel Insert For Metal - 650-10f - Made In USA - Pkg Qty 10. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,M10-1.25 Carbon Steel Insert For Metal - 650-10f - Made In USA - Pkg Qty 10. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,650-10F,EZ Lok,Carbon Steel,10,Insert for Metal,Made in USA,,,M10 x 1.25,,,,,,,,,,,,,,Metric/Imperial,,,,,,,,,,,,,,Heavy Wall,Fine,12L14,,"0.515""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/3-8-16-thin-wall-insert-for-metal-319-6?referer=L2MvZmFzdGVuZXJzL3RocmVhZGVkX2luc2VydHMvdGhyZWFkZWRfaW5zZXJ0c19mb3JfbWV0YWw%3D,3/8-16 Thin Wall Insert For Metal - 319-6 - Made In USA - Pkg Qty 10,,25.80,USD,"{""price_jsonld"":""25.80"",""currency_jsonld"":""USD"",""sku"":""B435403"",""mpn"":""319-6"",""brand"":""EZ Lok"",""Size"":""3/8-16"",""Installed Length"":""0.500\"""",""Alloy"":""12L14"",""Style"":""Imperial"",""Threading Type"":""Coarse"",""Country of Origin"":""Made in USA"",""Material"":""Carbon Steel"",""Description"":""Insert for Metal"",""Package Quantity"":""10"",""Manufacturers Part Number"":""319-6"",""Design"":""Thin Wall"",""Brand"":""EZ Lok"",""meta_description"":""3/8-16 Thin Wall Insert For Metal - 319-6 - Made In USA - Pkg Qty 10. Usually ships in 1 day. Buy it and Save at Globalindustrial.com"",""og_description"":""3/8-16 Thin Wall Insert For Metal - 319-6 - Made In USA - Pkg Qty 10. Usually ships in 1 day. Buy it and Save at Globalindustrial.com""}",25.80,USD,B435403,319-6,3/8-16 Thin Wall Insert For Metal - 319-6 - Made In USA - Pkg Qty 10. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,3/8-16 Thin Wall Insert For Metal - 319-6 - Made In USA - Pkg Qty 10. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,319-6,EZ Lok,Carbon Steel,10,Insert for Metal,Made in USA,,,3/8-16,,,,,,,,,,,,,,Imperial,,,,,,,,,,,,,,Thin Wall,Coarse,12L14,,"0.500""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/3-4-10-303-stainless-insert-for-metal-303-12?referer=L2MvZmFzdGVuZXJzL3RocmVhZGVkX2luc2VydHMvdGhyZWFkZWRfaW5zZXJ0c19mb3JfbWV0YWw%3D,,,,,"{""price_jsonld"":""57.50"",""currency_jsonld"":""USD"",""sku"":""B435540"",""mpn"":""303-12"",""brand"":""EZ Lok"",""Size"":""3/4-10"",""Installed Length"":""0.781\"""",""Alloy"":""303"",""Style"":""Imperial"",""Threading Type"":""Coarse"",""Country of Origin"":""Made in USA"",""Material"":""Stainless Steel"",""Package Quantity"":""5"",""Description"":""Insert for Metal"",""Manufacturers Part Number"":""303-12"",""Design"":""Heavy Wall"",""Brand"":""EZ Lok"",""meta_description"":""3/4-10 303 Stainless Insert For Metal - 303-12 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com"",""og_description"":""3/4-10 303 Stainless Insert For Metal - 303-12 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com""}",57.50,USD,B435540,303-12,3/4-10 303 Stainless Insert For Metal - 303-12 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,3/4-10 303 Stainless Insert For Metal - 303-12 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,303-12,EZ Lok,Stainless Steel,5,Insert for Metal,Made in USA,,,3/4-10,,,,,,,,,,,,,,Imperial,,,,,,,,,,,,,,Heavy Wall,Coarse,303,,"0.781""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/m10-150-carbon-steel-insert-for-metal-330-10,M10-1.50 Carbon Steel Insert For Metal - 330-10 - Made In USA - Pkg Qty 5,,11.75,USD,"{""price_jsonld"":""20.85"",""currency_jsonld"":""USD"",""sku"":""B435398"",""mpn"":""330-10"",""brand"":""EZ Lok"",""Size"":""M10 x 1.5"",""Installed Length"":""1.000\"""",""Alloy"":""12L14"",""Style"":""Metric"",""Threading Type"":""Fine"",""Country of Origin"":""Made in USA"",""Material"":""Carbon Steel"",""Package Quantity"":""5"",""Description"":""Insert for Metal"",""Manufacturers Part Number"":""330-10"",""Design"":""Heavy Wall"",""Brand"":""EZ Lok"",""meta_description"":""M10-1.50 Carbon Steel Insert For Metal - 330-10 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com"",""og_description"":""M10-1.50 Carbon Steel Insert For Metal - 330-10 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com""}",20.85,USD,B435398,330-10,M10-1.50 Carbon Steel Insert For Metal - 330-10 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,M10-1.50 Carbon Steel Insert For Metal - 330-10 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,330-10,EZ Lok,Carbon Steel,5,Insert for Metal,Made in USA,,,M10 x 1.5,,,,,,,,,,,,,,Metric,,,,,,,,,,,,,,Heavy Wall,Fine,12L14,,"1.000""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/m14-125-carbon-steel-insert-for-metal-750-14?referer=L2MvZmFzdGVuZXJzL3RocmVhZGVkX2luc2VydHMvdGhyZWFkZWRfaW5zZXJ0c19mb3JfbWV0YWw%3D,M14-1.25 Carbon Steel Insert For Metal - 750-14 - Made In USA - Pkg Qty 5,,31.95,USD,"{""price_jsonld"":""17.10"",""currency_jsonld"":""USD"",""sku"":""B435307"",""mpn"":""750-14"",""brand"":""EZ Lok"",""Size"":""M14 x 1.25"",""Installed Length"":""12mm"",""Alloy"":""12L14"",""Style"":""Metric"",""Threading Type"":""Fine"",""Country of Origin"":""Made in USA"",""Material"":""Carbon Steel"",""Package Quantity"":""5"",""Description"":""Insert for Metal"",""Manufacturers Part Number"":""750-14"",""Design"":""Spark Plug"",""Brand"":""EZ Lok"",""meta_description"":""M14-1.25 Carbon Steel Insert For Metal - 750-14 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com"",""og_description"":""M14-1.25 Carbon Steel Insert For Metal - 750-14 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com""}",17.10,USD,B435307,750-14,M14-1.25 Carbon Steel Insert For Metal - 750-14 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,M14-1.25 Carbon Steel Insert For Metal - 750-14 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,750-14,EZ Lok,Carbon Steel,5,Insert for Metal,Made in USA,,,M14 x 1.25,,,,,,,,,,,,,,Metric,,,,,,,,,,,,,,Spark Plug,Fine,12L14,,12mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/1-2-13-carbon-steel-insert-for-metal-329-801,1/2-13 Carbon Steel Insert For Metal - 329-801 - Made In USA - Pkg Qty 5,,18.80,USD,"{""price_jsonld"":""18.80"",""currency_jsonld"":""USD"",""sku"":""B435368"",""mpn"":""329-801"",""brand"":""EZ Lok"",""Size"":""1/2-13"",""Installed Length"":""1.000\"""",""Alloy"":""12L14"",""Style"":""Imperial"",""Threading Type"":""Coarse"",""Country of Origin"":""Made in USA"",""Material"":""Carbon Steel"",""Description"":""Insert for Metal"",""Package Quantity"":""5"",""Manufacturers Part Number"":""329-801"",""Design"":""Heavy Wall"",""Brand"":""EZ Lok"",""meta_description"":""1/2-13 Carbon Steel Insert For Metal - 329-801 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com"",""og_description"":""1/2-13 Carbon Steel Insert For Metal - 329-801 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com""}",18.80,USD,B435368,329-801,1/2-13 Carbon Steel Insert For Metal - 329-801 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,1/2-13 Carbon Steel Insert For Metal - 329-801 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,329-801,EZ Lok,Carbon Steel,5,Insert for Metal,Made in USA,,,1/2-13,,,,,,,,,,,,,,Imperial,,,,,,,,,,,,,,Heavy Wall,Coarse,12L14,,"1.000""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/m10-15-thin-wall-insert-for-metal-319-m10?referer=L2MvZmFzdGVuZXJzL3RocmVhZGVkX2luc2VydHMvdGhyZWFkZWRfaW5zZXJ0c19mb3JfbWV0YWw%3D,M10-1.5 Thin Wall Insert For Metal - 319-M10 - Made In USA - Pkg Qty 5,,20.75,USD,"{""price_jsonld"":""22.00"",""currency_jsonld"":""USD"",""sku"":""B435412"",""mpn"":""319-M10"",""brand"":""EZ Lok"",""Size"":""M10 x 1.5"",""Installed Length"":""0.500\"""",""Alloy"":""12L14"",""Style"":""Metric"",""Threading Type"":""Coarse"",""Country of Origin"":""Made in USA"",""Material"":""Carbon Steel"",""Description"":""Insert for Metal"",""Package Quantity"":""5"",""Manufacturers Part Number"":""319-M10"",""Design"":""Thin Wall"",""Brand"":""EZ Lok"",""meta_description"":""M10-1.5 Thin Wall Insert For Metal - 319-M10 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com"",""og_description"":""M10-1.5 Thin Wall Insert For Metal - 319-M10 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com""}",22.00,USD,B435412,319-M10,M10-1.5 Thin Wall Insert For Metal - 319-M10 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,M10-1.5 Thin Wall Insert For Metal - 319-M10 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,319-M10,EZ Lok,Carbon Steel,5,Insert for Metal,Made in USA,,,M10 x 1.5,,,,,,,,,,,,,,Metric,,,,,,,,,,,,,,Thin Wall,Coarse,12L14,,"0.500""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/m14-125-carbon-steel-insert-for-metal-329-1408?referer=L2MvZmFzdGVuZXJzL3RocmVhZGVkX2luc2VydHMvdGhyZWFkZWRfaW5zZXJ0c19mb3JfbWV0YWw%3D,M14-1.25 Carbon Steel Insert For Metal - 329-1408 - Made In USA - Pkg Qty 5,,3949.00,USD,"{""price_jsonld"":""16.45"",""currency_jsonld"":""USD"",""sku"":""B435331"",""mpn"":""329-1408"",""brand"":""EZ Lok"",""Size"":""M14 x 1.25"",""Installed Length"":""0.453\"""",""Alloy"":""12L14"",""Style"":""Metric"",""Threading Type"":""Fine"",""Country of Origin"":""Made in USA"",""Material"":""Carbon Steel"",""Package Quantity"":""5"",""Description"":""Insert for Metal"",""Manufacturers Part Number"":""329-1408"",""Design"":""Spark Plug"",""Brand"":""EZ Lok"",""meta_description"":""M14-1.25 Carbon Steel Insert For Metal - 329-1408 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com"",""og_description"":""M14-1.25 Carbon Steel Insert For Metal - 329-1408 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com""}",16.45,USD,B435331,329-1408,M14-1.25 Carbon Steel Insert For Metal - 329-1408 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,M14-1.25 Carbon Steel Insert For Metal - 329-1408 - Made In USA - Pkg Qty 5. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,329-1408,EZ Lok,Carbon Steel,5,Insert for Metal,Made in USA,,,M14 x 1.25,,,,,,,,,,,,,,Metric,,,,,,,,,,,,,,Spark Plug,Fine,12L14,,"0.453""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/chrislynn-helical-thread-single-size-installation-tool-10-32-m5x08-rh?referer=L2MvZmFzdGVuZXJzL3RocmVhZGVkX2luc2VydHMvdGhyZWFkZWRfaW5zZXJ0X3Rvb2xzX2FjY2Vzc29yaWVz,Chrislynn Helical Thread Single Size Installation Tool 10-32 & M5x0.8 Right Hand,,365.95,USD,"{""price_jsonld"":""38.95"",""currency_jsonld"":""USD"",""sku"":""B1374196"",""mpn"":""87013"",""brand"":""Chrislynn"",""Size"":""10-32 & M5x0.8"",""Manufacturers Part Number"":""87013"",""Description"":""Installation Tool"",""Brand"":""Chrislynn"",""meta_description"":""Chrislynn Helical Thread Single Size Installation Tool 10-32 & M5x0.8 Right Hand. Usually ships in2 days. Buy it and Save at Globalindustrial.com"",""og_description"":""Chrislynn Helical Thread Single Size Installation Tool 10-32 & M5x0.8 Right Hand. Usually ships in2 days. Buy it and Save at Globalindustrial.com""}",38.95,USD,B1374196,87013,Chrislynn Helical Thread Single Size Installation Tool 10-32 & M5x0.8 Right Hand. Usually ships in2 days. Buy it and Save at Globalindustrial.com,Chrislynn Helical Thread Single Size Installation Tool 10-32 & M5x0.8 Right Hand. Usually ships in2 days. Buy it and Save at Globalindustrial.com,87013,Chrislynn,,,Installation Tool,,,,10-32 & M5x0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
